timestamp,underlying,expiry,universal_mid,atm_vol,time,risk_free_rate,user_locked_skew,a,bL,bR,capL,floorR
2026-03-19 09:15:00,SENSEX,2026-03-19,75293.09774452132,0.25096559333453206,0.0015655577299412916,0.055,,0.17861069795454884,-6.62938510936966,-0.31735685566784705,0.2782801938606077,-3.4029393517372384
2026-03-19 09:16:00,SENSEX,2026-03-19,75135.52728992142,0.23802709645485845,0.0015613264928333423,0.055,,0.010924674837807109,-10.345763413888175,-0.2184050042188839,0.23457578896260484,-5.038663686001147
2026-03-19 09:17:00,SENSEX,2026-03-19,75149.88355368514,0.23755189644674932,0.0015570952557253928,0.055,,0.021712332835331638,-3.5673687531309435,-0.19689582678182088,0.2714280386209984,-0.7565206922890597
2026-03-19 09:18:00,SENSEX,2026-03-19,75141.94931244009,0.2442553792838668,0.0015528640186174432,0.055,,0.1670652282670727,-0.07185083586678548,-0.29010210975968453,0.31215852302291347,-0.6858345844658363
2026-03-19 09:19:00,SENSEX,2026-03-19,75148.23707417317,0.23244126843578028,0.001548632781509494,0.055,,0.13336029389106888,-0.10201784450480668,-0.29103918864252365,0.5473790953544732,-0.6254249790648635
2026-03-19 09:20:00,SENSEX,2026-03-19,75112.20953090672,0.22919231669660803,0.0015444015444015444,0.055,,0.10887979966777238,-0.10250536008293776,-0.28717115640867813,0.607054288778595,-0.600449378388682
2026-03-19 09:21:00,SENSEX,2026-03-19,75133.49860223624,0.2243291911991686,0.001540170307293595,0.055,,0.04096827568616049,-0.16989409693117036,-0.24204835482071124,0.5175366532471126,-0.577108516963614
2026-03-19 09:22:00,SENSEX,2026-03-19,75177.3234263642,0.22695068598715606,0.0015359390701856455,0.055,,-0.007272113019031104,-0.2193712620968563,-0.20384782589332517,0.49410933961694703,-0.5811625132186014
2026-03-19 09:23:00,SENSEX,2026-03-19,75217.22223878886,0.2258725974323185,0.001531707833077696,0.055,,0.02176270506671657,-0.17774055848672088,-0.2119185022597263,0.5588738547106582,-0.5932834031522611
2026-03-19 09:24:00,SENSEX,2026-03-19,75286.86569815452,0.2291775758319845,0.0015274765959697467,0.055,,0.06951727296479943,-0.13875481566271797,-0.23194088323883733,0.5882149158093112,-0.6085719068987017
