timestamp,universal_mid,universal_spot,atm_vol,options_pv,options_pv_snapshot,options_pnl,options_bs_delta_lots,cumulative_hedge_lots,final_bs_delta_lots,hedge_strike,hedge_pnl,total_pnl,hedge_trade_count
2024-08-30 09:53:00,82396.29198758068,82389.92609909331,0.16494452796821416,-270.25199999999995,-286.42799999999994,16.175999999999988,4.362431065892889,-5.0,-0.6375689341071107,82400,-22.357827229944814,-6.181827229944826,19
2024-08-30 09:54:00,82372.80175634415,82366.45685085631,0.16633307649416956,-273.6,-286.42799999999994,12.827999999999918,6.024711466394251,-5.0,1.0247114663942511,82400,-20.00264586462872,-7.174645864628804,19
2024-08-30 09:55:00,82360.42580063899,82354.10101371305,0.16856590980619174,-279.0,-286.42799999999994,7.42799999999994,6.91704598572667,-7.0,-0.08295401427333005,82400,-18.69754623539629,-11.269546235396348,20
2024-08-30 09:56:00,82388.20292486576,82381.89517657425,0.16644148911181858,-270.20399999999995,-286.42799999999994,16.22399999999999,5.000470036163543,-5.0,0.0004700361635432415,82400,-22.512839596840784,-6.288839596840795,21
2024-08-30 09:57:00,82337.52996602864,82331.24525728884,0.17481121812956515,-290.232,-286.42799999999994,-3.8040000000000873,8.315817340643042,-8.0,0.3158173406430418,82400,-17.437452463760565,-21.241452463760652,22
2024-08-30 09:58:00,82345.54205117797,82339.27589271964,0.17228998600844997,-283.164,-286.42799999999994,3.263999999999953,7.821216779708066,-8.0,-0.17878322029193416,82400,-18.877564362663833,-15.61356436266388,22
2024-08-30 09:59:00,82332.43125349897,82326.18525150495,0.16978888598933178,-283.02000000000004,-286.42799999999994,3.4079999999999018,8.808346177758642,-8.0,0.8083461777586418,82400,-16.045351479092204,-12.637351479092302,22
2024-08-30 10:00:00,82356.51561888016,82350.28695416427,0.16886061435605781,-275.352,-286.42799999999994,11.075999999999965,7.194069743558138,-8.0,-0.8059302564418616,82400,-20.42168509963812,-9.345685099638153,22
2024-08-30 10:01:00,82345.64590182043,82339.437221057,0.16844339033641378,-274.968,-286.42799999999994,11.459999999999923,7.856823221874908,-8.0,-0.14317677812509189,82400,-18.741560039754553,-7.2815600397546305,22
2024-08-30 10:02:00,82254.0715477832,82247.8889120902,0.17308365342368304,-304.13999999999993,-286.42799999999994,-17.71199999999999,14.214620776128669,-14.0,0.21462077612866892,82400,-3.7484350888096323,-21.46043508880962,23
2024-08-30 10:03:00,82282.60993678104,82276.44430320781,0.17251715197865178,-296.14799999999985,-286.42799999999994,-9.719999999999914,12.276821996999333,-12.0,0.27682199699933285,82400,-12.009063698579268,-21.729063698579182,24
2024-08-30 10:04:00,82324.56563009007,82318.41600965426,0.16642288441865283,-273.92400000000004,-286.42799999999994,12.503999999999905,9.381829089601535,-9.0,0.38182908960153483,82400,-22.06582153433439,-9.561821534334484,25
2024-08-30 10:05:00,82290.99560611977,82284.86764252569,0.1720169923900709,-288.61199999999997,-286.42799999999994,-2.184000000000026,11.82285111625295,-12.0,-0.17714888374704962,82400,-15.819359573107214,-18.00335957310724,26
2024-08-30 10:06:00,82300.12500927997,82294.01551714646,0.1711998749148831,-284.748,-286.42799999999994,1.67999999999995,11.244412285687883,-12.0,-0.7555877143121172,82400,-18.651576017526672,-16.971576017526722,26
2024-08-30 10:07:00,82291.4956705861,82285.40596834173,0.17097849161797757,-286.66800000000006,-286.42799999999994,-0.24000000000012278,11.840895305366459,-12.0,-0.15910469463354104,82400,-16.623431469347558,-16.86343146934768,26
2024-08-30 10:08:00,82294.42089999105,82288.35013125643,0.171955758988291,-287.256,-286.42799999999994,-0.8280000000000314,11.674619946255365,-12.0,-0.3253800537446345,82400,-17.067470235308868,-17.8954702353089,26
2024-08-30 10:09:00,82295.78204344722,82289.73032460516,0.1705885255316935,-284.40000000000003,-286.42799999999994,2.0279999999999063,11.586200056169961,-12.0,-0.41379994383003904,82400,-17.079477024626684,-15.051477024626777,26
2024-08-30 10:10:00,82269.02639470124,82262.99578744885,0.17281209403837025,-293.952,-286.42799999999994,-7.524000000000058,13.52463605073799,-14.0,-0.4753639492620092,82400,-10.28698501480627,-17.810985014806327,27
2024-08-30 10:11:00,82282.00233843632,82275.98992710684,0.17022379645879135,-284.21999999999997,-286.42799999999994,2.20799999999997,12.685976944587011,-13.0,-0.3140230554129886,82400,-14.949334427969879,-12.741334427969909,28
2024-08-30 10:12:00,82268.1549642777,82262.16270867398,0.16827747765637457,-280.92,-286.42799999999994,5.5079999999999245,13.907563089868859,-13.0,0.9075630898688587,82400,-10.828041341296634,-5.32004134129671,28
2024-08-30 10:13:00,82268.18358076531,82262.21046697546,0.16888622910234852,-279.312,-286.42799999999994,7.115999999999929,13.920821948421237,-13.0,0.9208219484212368,82400,-11.374089046795854,-4.258089046795925,28
2024-08-30 10:14:00,82314.10792785579,82308.15063430001,0.1621729624137,-257.928,-286.42799999999994,28.499999999999943,10.594719962237285,-11.0,-0.40528003776271504,82400,-23.178951328880796,5.321048671119147,29
2024-08-30 10:15:00,82330.13799515326,82324.19869978238,0.1588507539053202,-248.48399999999998,-286.42799999999994,37.94399999999996,9.419201787549778,-9.0,0.41920178754977755,82400,-26.60020252557762,11.343797474422338,30
2024-08-30 10:16:00,82338.06711876116,82332.14641155697,0.15627587299797985,-241.536,-286.42799999999994,44.89199999999994,8.728304270480503,-9.0,-0.2716957295194966,82400,-28.256324551353455,16.635675448646484,30
2024-08-30 10:17:00,82341.93508703311,82336.03326277193,0.1551033984663513,-238.85999999999999,-286.42799999999994,47.567999999999955,8.461305669823552,-9.0,-0.5386943301764475,82400,-28.77836452150281,18.789635478497146,30
2024-08-30 10:18:00,82282.03443278896,82276.15604902612,0.15425913220590518,-249.168,-286.42799999999994,37.259999999999934,13.08469316753802,-13.0,0.08469316753802048,82400,-18.157608186306025,19.10239181369391,31
2024-08-30 10:19:00,82269.62283686697,82263.76448407183,0.15593765047582583,-254.22000000000003,-286.42799999999994,32.20799999999991,14.184245783029267,-13.0,1.184245783029267,82400,-14.608362529725131,17.599637470274782,31
2024-08-30 10:20:00,82272.01591613978,82266.17653775662,0.1587832113795741,-259.44000000000005,-286.42799999999994,26.987999999999886,14.037083315778842,-13.0,1.0370833157788422,82400,-15.063402735104027,11.924597264895858,31
2024-08-30 10:21:00,82289.15984469371,82283.33839830988,0.15502502845250915,-248.35199999999998,-286.42799999999994,38.075999999999965,12.948183452704134,-13.0,-0.051816547295866044,82400,-19.847749000192564,18.2282509998074,31
2024-08-30 10:22:00,82275.70181226256,82269.90046363867,0.15367718426241028,-248.03999999999996,-286.42799999999994,38.38799999999998,14.012493552133277,-13.0,1.012493552133277,82400,-16.155495344414664,22.232504655585313,31
2024-08-30 10:23:00,82282.6952699327,82276.91257551225,0.1526880651276378,-244.284,-286.42799999999994,42.14399999999995,13.509288732876916,-13.0,0.5092887328769162,82400,-17.962629895109277,24.18137010489067,31
2024-08-30 10:24:00,82288.79921543346,82283.03524078215,0.149526152786552,-237.492,-286.42799999999994,48.93599999999995,13.002127122889254,-13.0,0.002127122889254096,82400,-19.91277362193737,29.02322637806258,31
2024-08-30 10:25:00,82318.06173288959,82312.31486408386,0.14940720225577822,-228.276,-286.42799999999994,58.15199999999993,10.948969131985995,-11.0,-0.05103086801400458,82400,-27.20628947786725,30.94571052213268,32
2024-08-30 10:26:00,82310.97228444088,82305.24506448381,0.15059641186780864,-231.73199999999997,-286.42799999999994,54.69599999999997,11.4473134499262,-11.0,0.4473134499262006,82400,-25.578180404626778,29.11781959537319,32
2024-08-30 10:27:00,82276.54837368667,82270.84269486183,0.1491266621863474,-235.48800000000006,-286.42799999999994,50.939999999999884,14.264455764802475,-14.0,0.26445576480247546,82400,-17.811646404250638,33.128353595749246,33
2024-08-30 10:28:00,82283.46613598155,82277.77912494804,0.14908262738563618,-229.37999999999997,-286.42799999999994,57.04799999999997,13.936216268784701,-14.0,-0.0637837312152989,82400,-19.799791956548,37.248208043451974,33
2024-08-30 10:29:00,82295.12121983067,82289.45255349552,0.14568528648276216,-222.17999999999995,-286.42799999999994,64.24799999999999,12.99692924411384,-14.0,-1.00307075588616,82400,-23.860079317174378,40.38792068282561,33
2024-08-30 10:30:00,82323.13345304574,82317.48201392815,0.1439008752750406,-212.19600000000003,-286.42799999999994,74.23199999999991,10.770883776125066,-11.0,-0.22911622387493402,82400,-31.070581048659506,43.16141895134041,34
2024-08-30 10:31:00,82324.89486154952,82319.26245868744,0.14617246783761215,-215.82,-286.42799999999994,70.60799999999995,10.552176373484041,-11.0,-0.44782362651595875,82400,-31.565618890509946,39.04238110949,34
2024-08-30 10:32:00,82313.80094100421,82308.18845175042,0.14638328581427806,-219.57600000000002,-286.42799999999994,66.85199999999992,11.438881017056723,-11.0,0.43888101705672256,82400,-29.024449481026963,37.827550518972956,34
2024-08-30 10:33:00,82310.20409094982,82304.61100070948,0.14742461243430016,-221.10000000000002,-286.42799999999994,65.32799999999992,11.697308701794956,-11.0,0.697308701794956,82400,-28.155394876688653,37.172605123311264,34
2024-08-30 10:34:00,82317.27278375687,82311.69836860421,0.14682213263231914,-218.688,-286.42799999999994,67.73999999999995,11.160117048572907,-11.0,0.1601170485729071,82400,-29.904517976291544,37.83548202370841,34
2024-08-30 10:35:00,82324.45502466842,82318.8992802348,0.1500829198104443,-221.14800000000002,-286.42799999999994,65.27999999999992,10.465076611833323,-11.0,-0.5349233881666766,82400,-31.708643973769792,33.57135602623012,34
2024-08-30 10:36:00,82356.89563972986,82351.35687065456,0.14797967376199034,-209.52000000000007,-286.42799999999994,76.90799999999987,7.978434530057039,-8.0,-0.021565469942960824,82400,-38.60611167539319,38.301888324606686,35
2024-08-30 10:37:00,82358.24385045242,82352.72415566797,0.14827298263053995,-209.484,-286.42799999999994,76.94399999999993,7.876039950009558,-8.0,-0.1239600499904423,82400,-38.96613741864858,37.97786258135135,35
2024-08-30 10:38:00,82359.73232878602,82354.23169955617,0.14523266101797933,-201.26400000000004,-286.42799999999994,85.1639999999999,7.8930022507141615,-8.0,-0.1069977492858385,82400,-38.95813841476512,46.20586158523478,35
2024-08-30 10:39:00,82335.60569749959,82330.12583933887,0.13861925126497043,-195.10799999999998,-286.42799999999994,91.31999999999996,9.99818843240678,-10.0,-0.0018115675932204311,82400,-35.10188329336408,56.21811670663588,36
2024-08-30 10:40:00,82333.30884136792,82327.84829524814,0.13889970293096177,-194.60399999999998,-286.42799999999994,91.82399999999996,10.208050797584253,-10.0,0.20805079758425293,82400,-34.801866432481916,57.02213356751804,36
2024-08-30 10:41:00,82291.99947124714,82286.56081443066,0.13093188561939073,-191.424,-286.42799999999994,95.00399999999993,13.54642175148642,-14.0,-0.45357824851357975,82400,-26.301307739557817,68.70269226044212,37
2024-08-30 10:42:00,82296.51623482877,82291.09643012109,0.1285462323210556,-183.78,-286.42799999999994,102.64799999999994,13.520474383458588,-14.0,-0.47952561654141235,82400,-27.939422739804723,74.70857726019521,37
2024-08-30 10:43:00,82331.55863344773,82326.15567973095,0.12443129823638129,-167.328,-286.42799999999994,119.09999999999994,10.26579855130382,-10.0,0.2657985513038206,82400,-37.740072638582205,81.35992736141773,38
2024-08-30 10:44:00,82325.37338962578,82319.98999915607,0.1275153955504876,-173.376,-286.42799999999994,113.05199999999994,10.607610162585289,-10.0,0.6076101625852885,82400,-36.72000911854848,76.33199088145145,38
2024-08-30 10:45:00,82308.36683490613,82303.00370991434,0.12970974518484935,-182.892,-286.42799999999994,103.53599999999994,12.187283966192593,-12.0,0.18728396619259335,82400,-33.029772087611484,70.50622791238845,39
2024-08-30 10:46:00,82315.86304468248,82310.5185863861,0.12868245947389606,-178.27199999999996,-286.42799999999994,108.15599999999998,11.621476789109467,-12.0,-0.378523210890533,82400,-35.32192604413955,72.83407395586042,39
2024-08-30 10:47:00,82328.94863811324,82323.62248840858,0.13085844514587447,-177.828,-286.42799999999994,108.59999999999994,10.32993933004628,-10.0,0.3299393300462796,82400,-38.23811930518713,70.36188069481281,40
2024-08-30 10:48:00,82306.1568429571,82300.85132062461,0.13081561232922406,-184.02,-286.42799999999994,102.40799999999993,12.405657681900937,-12.0,0.4056576819009372,82400,-33.49781701110478,68.91018298889514,41
2024-08-30 10:49:00,82312.8444021601,82307.55760319342,0.1313369408400957,-181.70400000000004,-286.42799999999994,104.7239999999999,11.890012740415287,-12.0,-0.10998725958471312,82400,-35.14192785657534,69.58207214342457,41
2024-08-30 10:50:00,82318.58519051358,82313.31717861856,0.1329437751966845,-183.624,-286.42799999999994,102.80399999999995,11.29490334125053,-12.0,-0.7050966587494703,82400,-36.39001259301265,66.4139874069873,41
2024-08-30 10:51:00,82314.7349988659,82309.48638826566,0.13376341832015912,-186.17999999999998,-286.42799999999994,100.24799999999996,11.598142515312528,-12.0,-0.40185748468747207,82400,-35.561964368718336,64.68603563128163,41
2024-08-30 10:52:00,82324.68609780903,82319.45600992006,0.13433971121122149,-183.516,-286.42799999999994,102.91199999999995,10.810701278152301,-12.0,-1.189298721847699,82400,-37.81811246882251,65.09388753117744,41
2024-08-30 10:53:00,82312.9539848175,82307.74379676442,0.13340547249539647,-184.368,-286.42799999999994,102.05999999999995,11.857577055363057,-12.0,-0.14242294463694272,82400,-35.165948835998414,66.89405116400152,41
2024-08-30 10:54:00,82320.73892081185,82315.54739630401,0.13242621162889634,-181.17600000000002,-286.42799999999994,105.25199999999992,11.278894613298302,-12.0,-0.7211053867016979,82400,-36.82205813702371,68.42994186297622,41
2024-08-30 10:55:00,82307.27859892303,82302.10707646792,0.1336330463355055,-186.13200000000003,-286.42799999999994,100.2959999999999,12.446067028263348,-12.0,0.4460670282633483,82400,-33.44985072860669,66.84614927139322,41
2024-08-30 10:56:00,82300.86570399077,82295.71373616504,0.1352346490109031,-191.46000000000004,-286.42799999999994,94.9679999999999,13.046267031102516,-12.0,1.0462670311025164,82400,-32.105771848851,62.862228151148905,41
2024-08-30 10:57:00,82326.6704266919,82321.53600121569,0.13380046910323004,-180.59999999999997,-286.42799999999994,105.82799999999997,10.728152208482394,-12.0,-1.2718477915176063,82400,-38.26216137252805,67.56583862747192,41
2024-08-30 10:58:00,82339.83058151418,82334.71449605655,0.13557272129399942,-180.132,-286.42799999999994,106.29599999999994,9.396733331178417,-9.0,0.39673333117841736,82400,-41.50236683742202,64.79363316257792,42
2024-08-30 10:59:00,82335.7053052512,82330.60863592832,0.1366144543405101,-181.87199999999999,-286.42799999999994,104.55599999999995,9.738073728961915,-9.0,0.7380737289619148,82400,-40.98933761884518,63.56666238115478,42
2024-08-30 11:00:00,82334.01784756864,82328.94044212872,0.13778691284956032,-183.828,-286.42799999999994,102.59999999999994,9.857008399903782,-9.0,0.8570083999037816,82400,-40.61131696479744,61.9886830352025,42
2024-08-30 11:01:00,82329.75182782364,82324.69384390149,0.13441434847313113,-178.32,-286.42799999999994,108.10799999999995,10.455630858297425,-10.0,0.45563085829742533,82400,-39.79226939189626,68.31573060810368,43
2024-08-30 11:02:00,82322.93558417168,82317.8971758676,0.13245892636526274,-175.43999999999997,-286.42799999999994,110.98799999999997,11.213814152493082,-10.0,1.2138141524930823,82400,-38.51219431020523,72.47580568979474,43
2024-08-30 11:03:00,82315.46070007604,82310.44190437964,0.13087124731583913,-173.49600000000004,-286.42799999999994,112.9319999999999,12.122590780028233,-12.0,0.12259078002823287,82400,-36.97210397107206,75.95989602892784,44
2024-08-30 11:04:00,82339.92742509453,82334.92629847588,0.13037930387264504,-165.55200000000002,-286.42799999999994,120.87599999999992,9.879140025666816,-10.0,-0.12085997433318418,82400,-42.70845708595153,78.1675429140484,45
2024-08-30 11:05:00,82348.19989108466,82343.21742476658,0.1292500214208751,-162.01200000000006,-286.42799999999994,124.41599999999988,8.960108929704468,-10.0,-1.039891070295532,82400,-44.50856880803912,79.90743119196077,45
2024-08-30 11:06:00,82355.8374062643,82350.8736423712,0.13039630944445108,-162.04799999999997,-286.42799999999994,124.37999999999997,8.228947187535956,-8.0,0.22894718753595633,82400,-45.95865859576588,78.42134140423408,46
2024-08-30 11:07:00,82341.76850184015,82336.82474717256,0.12979668063317182,-163.61999999999998,-286.42799999999994,122.80799999999996,9.654024574219738,-10.0,-0.34597542578026186,82400,-43.7185257396134,79.08947426038657,47
2024-08-30 11:08:00,82351.30007775342,82346.37491430005,0.1304447183791618,-161.82000000000002,-286.42799999999994,124.60799999999992,8.759376146460239,-10.0,-1.240623853539761,82400,-45.6886462679712,78.91935373202872,47
2024-08-30 11:09:00,82347.07184685589,82342.16609878463,0.13051843527956494,-161.70000000000005,-286.42799999999994,124.7279999999999,9.000800093552249,-10.0,-0.9991999064477515,82400,-44.798595487451244,79.92940451254864,47
2024-08-30 11:10:00,82355.42532194586,82350.538240678,0.13022953061570397,-158.47200000000004,-286.42799999999994,127.9559999999999,8.160369147417907,-8.0,0.16036914741790653,82400,-46.498698824381854,81.45730117561806,48
2024-08-30 11:11:00,82387.56539871238,82382.6955821466,0.1305786003879177,-153.576,-286.42799999999994,132.85199999999995,4.955339449296856,-5.0,-0.0446605507031439,82400,-51.58700123091315,81.26499876908679,49
2024-08-30 11:12:00,82424.02347060764,82419.17067948068,0.13613821066117773,-156.63599999999997,-286.42799999999994,129.79199999999997,1.583750037891862,-2.0,-0.4162499621081379,82400,-55.03720465225837,74.7547953477416,50
2024-08-30 11:13:00,82396.24391540841,82391.41193379437,0.1326798755036404,-155.976,-286.42799999999994,130.45199999999994,4.225915130553148,-4.0,0.22591513055314838,82400,-53.98914298435235,76.46285701564759,51
2024-08-30 11:14:00,82397.7615513555,82392.94865506576,0.13097762879525818,-152.64,-286.42799999999994,133.78799999999995,4.196095082956156,-4.0,0.1960950829561563,82400,-54.22515684544604,79.56284315455392,51
2024-08-30 11:15:00,82386.65504140122,82381.86196559183,0.13311326884864913,-156.444,-286.42799999999994,129.98399999999995,5.011149952812804,-4.0,1.0111499528128043,82400,-53.31310380466894,76.67089619533101,51
2024-08-30 11:16:00,82401.99142362627,82397.21663089622,0.13373748993073367,-156.28799999999998,-286.42799999999994,130.13999999999996,3.8796373708582075,-4.0,-0.12036262914179252,82400,-54.56917682068103,75.57082317931892,51
2024-08-30 11:17:00,82398.08066047117,82393.32526876174,0.13387889983315765,-155.544,-286.42799999999994,130.88399999999993,4.2196676198801955,-4.0,0.21966761988019545,82400,-54.22115667602424,76.6628433239757,51
2024-08-30 11:18:00,82409.3091570432,82404.57229433859,0.1354240566615313,-155.94000000000003,-286.42799999999994,130.48799999999991,3.098939648844717,-4.0,-0.9010603511552828,82400,-55.165210961394756,75.32278903860515,51
2024-08-30 11:19:00,82397.43344012205,82392.71643429947,0.13427434957868198,-157.2,-286.42799999999994,129.22799999999995,4.289973981924473,-4.0,0.2899739819244731,82400,-54.20915603184287,75.01884396815709,51
2024-08-30 11:20:00,82372.79844912275,82368.10202212058,0.1302640523508182,-154.212,-286.42799999999994,132.21599999999995,6.449806592780034,-6.0,0.44980659278003365,82400,-52.177040196395524,80.03895980360443,52
2024-08-30 11:21:00,82356.66173458185,82351.98539239356,0.12662344307784545,-150.13199999999998,-286.42799999999994,136.29599999999996,8.273526611913487,-8.0,0.27352661191348737,82400,-50.36493804798316,85.9310619520168,53
2024-08-30 11:22:00,82320.26766378104,82315.6125444318,0.12824194234495834,-156.99599999999995,-286.42799999999994,129.432,11.949982333243254,-12.0,-0.05001766675674624,82400,-44.492607530656684,84.9393924693433,54
2024-08-30 11:23:00,82334.82414535384,82330.18736256949,0.12663032414435657,-149.412,-286.42799999999994,137.01599999999993,10.597685349023475,-11.0,-0.40231465097652475,82400,-47.99680925832336,89.01919074167657,55
2024-08-30 11:24:00,82340.06346359328,82335.4455466919,0.12807976586680542,-150.57600000000002,-286.42799999999994,135.85199999999992,10.11341582156882,-11.0,-0.8865841784311801,82400,-48.887862503233784,86.96413749676614,55
2024-08-30 11:25:00,82333.52407980716,82328.92568908121,0.1295658495498307,-153.67199999999997,-286.42799999999994,132.75599999999997,10.762307484828215,-11.0,-0.23769251517178525,82400,-47.446785082149745,85.30921491785023,55
2024-08-30 11:26:00,82360.70615726226,82356.12541415029,0.12763927936082142,-145.06799999999996,-286.42799999999994,141.35999999999999,8.20959795611601,-8.0,0.20959795611600995,82400,-53.145105411246476,88.21489458875351,56
2024-08-30 11:27:00,82359.15050680412,82354.5890156108,0.12805916517644222,-145.992,-286.42799999999994,140.43599999999995,8.237817086922128,-8.0,0.23781708692212788,82400,-53.18510913488134,87.2508908651186,56
